756,(19/04/2006),5,27,37,38,41,50,
755,(15/04/2006),4,12,30,47,49,59,
754,(12/04/2006),3,4,13,34,42,50,
753,(08/04/2006),2,7,22,35,43,59,
752,(05/04/2006),4,23,24,25,29,42,
751,(01/04/2006),4,7,20,25,38,50,
750,(29/03/2006),10,17,33,42,54,58,
749,(25/03/2006),4,24,47,48,50,57,
748,(22/03/2006),1,2,7,19,35,51,
747,(18/03/2006),2,3,12,21,23,56,
746,(15/03/2006),1,10,12,25,49,57,
745,(11/03/2006),2,16,21,37,43,57,
744,(08/03/2006),4,12,23,26,39,46,
743,(04/03/2006),20,23,25,32,54,60,
742,(01/03/2006),2,7,17,34,41,50,
741,(25/02/2006),24,26,27,36,39,59,
740,(22/02/2006),12,16,28,29,47,50,
739,(18/02/2006),6,10,35,45,49,56,
738,(15/02/2006),14,15,26,30,42,54,
737,(11/02/2006),11,12,24,32,33,38,
736,(08/02/2006),1,21,38,41,49,56,
735,(04/02/2006),9,15,38,40,42,52,
734,(01/02/2006),27,29,43,44,45,54,
733,(28/01/2006),2,12,26,31,43,46,
732,(25/01/2006),6,17,19,49,50,53,
731,(21/01/2006),6,15,16,23,28,35,
730,(18/01/2006),2,15,16,45,50,54,
729,(14/01/2006),5,18,33,43,56,57,
728,(11/01/2006),8,13,24,32,42,44,
727,(07/01/2006),4,12,14,30,42,59,
726,(04/01/2006),1,5,7,37,40,47,
725,(31/12/2005),3,9,35,37,41,49,
724,(21/12/2005),17,27,34,48,51,55,
723,(17/12/2005),1,6,16,36,50,52,
722,(14/12/2005),9,18,36,44,57,60,
721,(10/12/2005),3,14,23,25,36,55,
720,(07/12/2005),12,31,44,51,54,56,
719,(03/12/2005),3,32,37,39,47,53,
718,(30/11/2005),7,21,33,35,39,58,
717,(26/11/2005),6,17,23,28,35,41,
716,(23/11/2005),2,7,16,29,32,50,
715,(19/11/2005),4,12,24,33,36,54,
714,(16/11/2005),7,8,17,35,39,53,
713,(12/11/2005),1,12,16,26,46,54,
712,(09/11/2005),7,8,35,43,53,58,
711,(05/11/2005),5,10,33,40,41,59,
710,(29/10/2005),5,25,34,39,46,49,
709,(26/10/2005),4,6,9,22,29,44,
708,(22/10/2005),7,9,13,39,45,47,
707,(19/10/2005),1,8,10,36,43,51,
706,(15/10/2005),2,7,10,17,22,60,
705,(08/10/2005),3,11,13,15,26,43,
704,(05/10/2005),2,4,18,27,34,50,
703,(01/10/2005),2,11,24,27,30,45,
702,(28/09/2005),1,18,45,56,57,58,
701,(24/09/2005),1,13,23,31,48,60,
700,(21/09/2005),2,3,14,24,31,40,
699,(19/09/2005),17,23,48,50,53,54,
698,(14/09/2005),8,12,22,27,43,55,
697,(10/09/2005),28,31,32,35,51,53,
696,(03/09/2005),9,16,34,37,53,57,
695,(31/08/2005),6,11,13,21,40,52,
694,(27/08/2005),15,19,29,37,41,53,
693,(24/08/2005),13,14,17,31,41,50,
692,(20/08/2005),11,18,33,57,58,60,
691,(17/08/2005),8,16,37,50,55,58,
690,(13/08/2005),8,12,15,41,47,53,
689,(10/08/2005),6,7,31,49,51,60,
688,(06/08/2005),11,21,30,35,47,52,
687,(03/08/2005),1,7,14,41,48,59,
686,(30/07/2005),4,5,15,26,33,54,
685,(27/07/2005),5,12,27,33,43,56,
684,(23/07/2005),17,19,33,37,40,50,
683,(20/07/2005),2,11,12,35,40,43,
682,(16/07/2005),4,27,36,37,47,60,
681,(13/07/2005),21,25,38,53,58,59,
680,(09/07/2005),2,3,5,22,26,44,
679,(06/07/2005),3,21,25,37,54,58,
678,(02/07/2005),14,31,40,42,44,46,
677,(29/06/2005),8,10,25,32,48,55,
676,(25/06/2005),9,15,32,41,42,49,
675,(22/06/2005),24,25,30,42,43,50,
674,(18/06/2005),18,22,29,32,38,42,
673,(15/06/2005),6,11,20,34,37,40,
672,(11/06/2005),24,28,34,38,43,53,
671,(08/06/2005),9,16,27,38,39,51,
670,(04/06/2005),22,37,42,48,58,59,
669,(01/06/2005),7,24,27,40,41,49,
668,(28/05/2005),1,2,14,33,49,56,
667,(25/05/2005),1,4,5,16,23,49,
666,(21/05/2005),7,16,26,29,45,55,
665,(18/05/2005),7,8,18,25,47,48,
664,(14/05/2005),1,12,36,38,55,59,
663,(11/05/2005),1,27,30,49,51,55,
662,(07/05/2005),4,18,23,25,56,60,
661,(04/05/2005),4,27,36,40,42,55,
660,(30/04/2005),5,11,38,46,53,54,
659,(27/04/2005),14,29,34,40,51,52,
658,(23/04/2005),3,6,11,20,36,41,
657,(20/04/2005),16,20,33,58,59,60,
656,(16/04/2005),35,36,37,46,51,59,
655,(13/04/2005),1,26,37,39,43,48,
654,(09/04/2005),6,10,11,40,41,56,
653,(06/04/2005),5,9,19,24,31,34,
652,(02/04/2005),10,18,20,24,56,57,
651,(30/03/2005),26,28,39,45,48,60,
650,(26/03/2005),10,24,25,29,53,59,
649,(23/03/2005),9,24,33,41,48,54,
648,(19/03/2005),5,23,29,42,45,48,
647,(16/03/2005),11,12,14,19,54,56,
646,(12/03/2005),10,13,32,47,49,60,
645,(09/03/2005),3,24,48,52,53,54,
644,(05/03/2005),14,27,29,31,34,57,
643,(02/03/2005),14,24,37,40,42,45,
642,(26/02/2005),17,36,40,44,51,56,
641,(23/02/2005),1,9,13,17,33,34,
640,(19/02/2005),12,19,42,46,59,60,
639,(16/02/2005),13,35,39,45,51,60,
638,(12/02/2005),10,11,36,41,42,50,
637,(05/02/2005),11,18,43,48,52,58,
636,(02/02/2005),26,28,30,32,34,50,
635,(29/01/2005),8,20,26,37,42,49,
634,(26/01/2005),10,13,24,41,42,56,
633,(22/01/2005),5,11,22,27,46,50,
632,(19/01/2005),2,19,28,48,51,54,
631,(15/01/2005),1,20,28,32,44,47,
630,(12/01/2005),12,16,20,45,53,60,
629,(08/01/2005),15,16,39,40,47,51,
628,(05/01/2005),8,16,22,30,56,58,
627,(29/12/2004),1,13,19,45,56,58,
626,(22/12/2004),7,8,18,22,39,49,
625,(18/12/2004),12,24,32,40,42,59,
624,(15/12/2004),8,23,34,39,43,52,
623,(11/12/2004),9,23,30,42,49,55,
622,(08/12/2004),19,27,29,38,50,59,
621,(04/12/2004),26,29,31,49,50,57,
620,(01/12/2004),1,3,13,22,29,32,
619,(27/11/2004),8,12,14,16,19,46,
618,(24/11/2004),3,8,10,13,24,60,
617,(20/11/2004),3,5,25,33,36,49,
616,(17/11/2004),2,12,16,24,26,54,
615,(13/11/2004),5,8,10,27,31,51,
614,(10/11/2004),12,16,31,48,57,60,
613,(06/11/2004),6,13,19,44,54,55,
612,(03/11/2004),15,18,33,50,53,55,
611,(30/10/2004),16,21,22,33,48,49,
610,(27/10/2004),25,30,43,45,47,49,
609,(23/10/2004),2,6,15,58,59,60,
608,(20/10/2004),6,13,19,24,30,37,
607,(16/10/2004),6,11,19,27,41,59,
606,(13/10/2004),6,23,32,35,41,55,
605,(09/10/2004),4,24,44,49,52,53,
604,(06/10/2004),15,25,41,46,49,51,
603,(02/10/2004),4,8,11,12,29,44,
602,(29/09/2004),7,13,38,46,55,60,
601,(25/09/2004),10,19,22,29,30,37,
600,(22/09/2004),16,18,31,34,39,54,
599,(18/09/2004),4,6,9,23,45,51,
598,(15/09/2004),5,16,34,38,50,53,
597,(11/09/2004),22,27,29,40,42,56,
596,(08/09/2004),11,14,28,43,54,60,
595,(04/09/2004),1,2,25,43,50,54,
594,(01/09/2004),10,13,29,47,53,55,
593,(28/08/2004),1,25,27,29,49,59,
592,(25/08/2004),13,14,42,47,55,59,
591,(21/08/2004),1,3,18,34,50,58,
590,(18/08/2004),4,5,18,25,28,51,
589,(14/08/2004),6,7,8,13,33,59,
588,(11/08/2004),11,13,45,46,53,55,
587,(07/08/2004),2,18,29,30,36,60,
586,(04/08/2004),11,13,38,39,45,54,
585,(31/07/2004),12,24,33,36,39,57,
584,(28/07/2004),7,8,23,30,32,53,
583,(24/07/2004),6,7,20,41,43,55,
582,(21/07/2004),13,29,40,45,51,59,
581,(17/07/2004),14,17,25,30,39,52,
580,(14/07/2004),15,16,18,28,38,47,
579,(10/07/2004),4,9,15,17,34,39,
578,(07/07/2004),3,18,23,48,56,58,
577,(03/07/2004),8,23,24,28,31,47,
576,(30/06/2004),7,8,18,39,43,52,
575,(26/06/2004),5,18,21,29,35,48,
574,(23/06/2004),2,10,17,23,32,44,
573,(19/06/2004),6,17,22,29,40,59,
572,(16/06/2004),3,9,16,20,33,60,
571,(12/06/2004),12,13,14,31,50,51,
570,(09/06/2004),15,32,33,35,36,51,
569,(05/06/2004),3,9,14,15,32,57,
568,(02/06/2004),13,17,22,25,29,41,
567,(29/05/2004),11,31,38,41,57,58,
566,(26/05/2004),6,13,17,18,20,37,
565,(22/05/2004),7,31,34,35,37,45,
564,(19/05/2004),10,13,20,32,38,49,
563,(15/05/2004),5,8,23,34,44,51,
562,(12/05/2004),16,23,35,37,55,57,
561,(08/05/2004),1,20,36,39,49,55,
560,(05/05/2004),2,11,18,30,32,58,
559,(01/05/2004),6,13,17,25,36,53,
558,(28/04/2004),7,14,31,57,58,59,
557,(24/04/2004),8,12,18,23,38,49,
556,(21/04/2004),8,10,17,30,33,45,
555,(17/04/2004),5,23,31,33,45,49,
554,(14/04/2004),15,29,31,42,47,60,
553,(10/04/2004),4,43,46,53,54,58,
552,(07/04/2004),9,22,47,49,52,54,
551,(03/04/2004),12,21,46,48,56,57,
550,(31/03/2004),16,17,38,39,45,56,
549,(27/03/2004),8,13,22,46,51,58,
548,(24/03/2004),14,47,49,51,58,59,
547,(20/03/2004),4,13,28,30,53,59,
546,(17/03/2004),4,5,13,17,46,54,
545,(13/03/2004),17,29,35,40,43,57,
544,(10/03/2004),11,17,33,34,47,56,
543,(06/03/2004),35,37,42,46,49,54,
542,(03/03/2004),4,6,19,28,35,49,
541,(28/02/2004),13,27,49,52,57,58,
540,(21/02/2004),4,22,28,30,44,49,
539,(18/02/2004),6,16,19,47,50,55,
538,(14/02/2004),3,25,43,45,52,56,
537,(11/02/2004),3,7,19,34,37,39,
536,(07/02/2004),14,15,22,23,25,37,
535,(04/02/2004),6,14,28,47,49,56,
534,(31/01/2004),3,8,23,31,48,57,
533,(28/01/2004),13,18,21,27,53,59,
532,(24/01/2004),4,9,12,13,52,53,
531,(21/01/2004),1,3,7,18,35,50,
530,(17/01/2004),1,6,21,25,32,49,
529,(14/01/2004),1,13,33,38,45,56,
528,(10/01/2004),8,12,28,31,34,37,
527,(07/01/2004),6,14,17,26,50,52,
526,(03/01/2004),3,21,31,36,55,59,
525,(27/12/2003),8,10,24,26,32,49,
524,(20/12/2003),19,29,34,41,47,48,
523,(17/12/2003),28,39,40,44,45,58,
522,(13/12/2003),6,14,15,25,49,52,
521,(10/12/2003),15,25,28,32,38,45,
520,(06/12/2003),9,12,17,32,34,35,
519,(03/12/2003),9,15,19,22,36,42,
518,(29/11/2003),5,8,10,15,18,44,
517,(26/11/2003),7,8,28,32,38,51,
516,(22/11/2003),5,13,24,33,34,35,
515,(19/11/2003),15,16,39,45,48,57,
514,(15/11/2003),15,36,40,42,51,52,
513,(12/11/2003),10,19,27,33,39,46,
512,(08/11/2003),4,8,31,40,53,58,
511,(05/11/2003),3,4,8,34,36,37,
510,(01/11/2003),1,4,30,41,45,58,
509,(29/10/2003),28,32,33,34,35,55,
508,(25/10/2003),5,10,15,45,46,56,
507,(22/10/2003),3,5,27,33,44,58,
506,(18/10/2003),4,15,31,34,37,38,
505,(15/10/2003),3,20,28,46,47,52,
504,(11/10/2003),8,11,19,30,39,50,
503,(08/10/2003),7,10,21,27,48,49,
502,(04/10/2003),7,13,21,24,33,50,
501,(01/10/2003),16,27,28,34,39,56,
500,(27/09/2003),21,29,35,36,38,54,
499,(20/09/2003),1,4,5,11,44,59,
498,(17/09/2003),2,6,28,49,50,57,
497,(13/09/2003),9,13,20,32,41,58,
496,(10/09/2003),10,19,20,29,41,59,
495,(06/09/2003),8,15,29,36,49,60,
494,(03/09/2003),18,20,28,32,49,53,
493,(30/08/2003),3,18,20,24,42,54,
492,(27/08/2003),2,6,15,18,56,57,
491,(23/08/2003),1,9,15,22,43,55,
490,(20/08/2003),5,11,23,29,54,58,
489,(16/08/2003),17,28,33,36,53,59,
488,(13/08/2003),15,30,35,39,43,57,
487,(09/08/2003),8,22,25,48,52,54,
486,(06/08/2003),8,14,19,30,42,50,
485,(02/08/2003),19,28,30,38,52,57,
484,(30/07/2003),17,18,19,38,49,53,
483,(26/07/2003),16,18,23,35,44,59,
482,(23/07/2003),12,13,33,53,54,56,
481,(19/07/2003),6,13,22,24,42,44,
480,(16/07/2003),14,33,36,38,41,49,
479,(12/07/2003),20,26,41,46,54,58,
478,(09/07/2003),3,8,21,25,30,31,
477,(05/07/2003),6,8,18,34,38,47,
476,(02/07/2003),17,20,38,43,55,58,
475,(28/06/2003),6,8,19,22,43,52,
474,(25/06/2003),3,12,32,34,40,50,
473,(21/06/2003),7,23,41,49,51,58,
472,(18/06/2003),3,4,12,29,38,51,
471,(14/06/2003),5,31,32,36,51,59,
470,(11/06/2003),8,11,23,37,51,58,
469,(07/06/2003),13,21,26,29,42,47,
468,(04/06/2003),5,6,23,25,39,51,
467,(31/05/2003),8,18,21,22,38,60,
466,(28/05/2003),11,16,28,29,30,45,
465,(24/05/2003),1,22,31,46,51,57,
464,(21/05/2003),6,24,33,38,45,50,
463,(17/05/2003),2,3,7,18,45,53,
462,(14/05/2003),17,19,22,26,27,48,
461,(10/05/2003),15,17,20,29,30,60,
460,(07/05/2003),19,23,30,37,49,55,
459,(03/05/2003),8,15,17,39,43,49,
458,(30/04/2003),13,24,32,34,43,53,
457,(26/04/2003),15,17,24,27,32,48,
456,(23/04/2003),3,17,22,27,33,40,
455,(19/04/2003),2,14,15,17,50,59,
454,(16/04/2003),4,17,24,42,46,56,
453,(12/04/2003),8,20,23,34,52,58,
452,(09/04/2003),11,16,30,36,51,54,
451,(05/04/2003),17,18,23,28,31,53,
450,(02/04/2003),1,9,13,50,51,59,
449,(29/03/2003),1,8,24,34,49,56,
448,(26/03/2003),3,5,9,45,51,52,
447,(22/03/2003),15,24,25,33,42,55,
446,(19/03/2003),8,11,12,17,20,47,
445,(15/03/2003),7,20,31,32,50,53,
444,(12/03/2003),3,24,33,48,52,57,
443,(08/03/2003),11,17,26,36,48,52,
442,(01/03/2003),6,15,23,31,37,59,
441,(26/02/2003),2,10,15,21,58,59,
440,(22/02/2003),3,5,23,30,46,47,
439,(19/02/2003),13,20,29,42,43,57,
438,(15/02/2003),3,5,11,14,38,48,
437,(12/02/2003),7,10,30,44,54,59,
436,(08/02/2003),1,6,7,29,48,57,
435,(05/02/2003),10,11,17,31,37,43,
434,(01/02/2003),4,10,17,24,30,54,
433,(29/01/2003),16,17,28,30,36,54,
432,(25/01/2003),4,13,17,27,39,50,
431,(22/01/2003),26,37,40,47,52,58,
430,(18/01/2003),8,10,21,25,38,50,
429,(15/01/2003),17,26,32,36,43,55,
428,(11/01/2003),8,28,30,32,46,60,
427,(08/01/2003),3,13,14,24,43,51,
426,(04/01/2003),7,30,32,37,50,54,
425,(28/12/2002),6,10,16,34,42,47,
424,(21/12/2002),18,27,29,36,46,59,
423,(18/12/2002),8,22,32,33,40,53,
422,(14/12/2002),12,37,43,55,56,60,
421,(11/12/2002),5,35,37,38,45,51,
420,(07/12/2002),12,29,30,43,57,59,
419,(04/12/2002),9,16,41,42,52,53,
418,(30/11/2002),8,15,32,45,49,52,
417,(27/11/2002),7,12,21,25,34,42,
416,(23/11/2002),1,13,23,33,54,56,
415,(20/11/2002),1,4,27,38,42,44,
414,(16/11/2002),16,26,35,45,52,58,
413,(13/11/2002),2,4,29,33,35,53,
412,(09/11/2002),5,12,14,21,45,59,
411,(06/11/2002),10,12,31,38,45,56,
410,(02/11/2002),8,24,31,36,38,55,
409,(30/10/2002),18,25,26,31,34,49,
408,(26/10/2002),14,28,33,44,49,56,
407,(23/10/2002),2,18,22,49,51,57,
406,(19/10/2002),2,12,32,38,47,48,
405,(16/10/2002),24,29,34,47,57,60,
404,(12/10/2002),1,24,28,38,40,58,
403,(09/10/2002),7,16,27,31,46,60,
402,(05/10/2002),5,16,27,43,56,58,
401,(02/10/2002),11,18,43,44,50,53,
400,(28/09/2002),10,13,28,29,54,59,
399,(25/09/2002),11,16,27,47,55,59,
398,(21/09/2002),7,16,22,28,36,37,
397,(18/09/2002),1,2,5,24,32,46,
396,(14/09/2002),6,18,34,42,45,47,
395,(11/09/2002),10,11,14,20,31,58,
394,(07/09/2002),5,15,35,42,45,49,
393,(04/09/2002),6,12,35,36,40,50,
392,(31/08/2002),15,23,31,39,47,49,
391,(28/08/2002),4,7,15,16,35,40,
390,(24/08/2002),7,12,22,34,38,53,
389,(21/08/2002),5,14,18,43,46,54,
388,(17/08/2002),23,36,48,52,53,58,
387,(14/08/2002),22,28,29,43,47,48,
386,(10/08/2002),17,35,36,39,43,54,
385,(07/08/2002),5,12,16,18,22,24,
384,(03/08/2002),24,28,40,47,50,52,
383,(31/07/2002),14,22,48,50,53,56,
382,(27/07/2002),31,34,37,38,53,54,
381,(24/07/2002),9,10,28,46,55,56,
380,(20/07/2002),13,22,30,31,47,57,
379,(17/07/2002),24,33,40,41,55,59,
378,(13/07/2002),5,38,41,45,48,55,
377,(10/07/2002),3,12,19,27,45,46,
376,(06/07/2002),10,13,25,35,43,48,
375,(03/07/2002),1,5,9,42,51,58,
374,(29/06/2002),2,5,16,26,44,54,
373,(26/06/2002),1,5,10,24,31,33,
372,(22/06/2002),16,17,24,39,46,57,
371,(19/06/2002),4,18,23,33,39,60,
370,(15/06/2002),1,4,40,42,51,54,
369,(12/06/2002),1,14,21,35,42,60,
368,(08/06/2002),13,29,32,38,44,50,
367,(05/06/2002),10,12,27,33,49,52,
366,(01/06/2002),4,6,7,15,21,51,
365,(29/05/2002),19,23,34,37,52,58,
364,(25/05/2002),5,29,44,51,57,59,
363,(22/05/2002),19,29,39,47,49,54,
362,(18/05/2002),7,20,33,37,46,56,
361,(15/05/2002),16,28,31,41,45,59,
360,(11/05/2002),23,24,29,47,53,55,
359,(08/05/2002),13,19,20,29,31,54,
358,(04/05/2002),12,17,21,32,40,42,
357,(27/04/2002),2,30,32,35,45,53,
356,(24/04/2002),5,19,21,54,56,58,
355,(20/04/2002),2,14,22,23,37,60,
354,(17/04/2002),7,16,38,40,41,52,
353,(13/04/2002),19,23,30,46,55,60,
352,(10/04/2002),7,20,25,44,47,49,
351,(06/04/2002),15,16,24,41,59,60,
350,(03/04/2002),10,15,23,30,43,57,
349,(30/03/2002),8,9,28,32,38,54,
348,(27/03/2002),19,30,33,39,40,52,
347,(23/03/2002),1,10,12,26,48,52,
346,(20/03/2002),7,12,41,46,56,60,
345,(16/03/2002),11,22,46,51,56,58,
344,(13/03/2002),10,12,14,33,35,36,
343,(09/03/2002),4,6,7,12,24,41,
342,(06/03/2002),16,29,34,49,51,54,
341,(02/03/2002),5,16,22,23,43,56,
340,(27/02/2002),9,10,12,33,42,60,
339,(23/02/2002),5,12,13,16,27,50,
338,(20/02/2002),1,4,9,36,46,48,
337,(16/02/2002),4,14,16,31,52,54,
336,(09/02/2002),2,18,22,26,30,54,
335,(06/02/2002),7,23,33,43,57,59,
334,(02/02/2002),14,23,24,26,41,51,
333,(30/01/2002),4,27,35,44,52,53,
332,(26/01/2002),23,28,29,34,42,44,
331,(23/01/2002),1,13,20,27,35,37,
330,(19/01/2002),2,4,14,23,37,51,
329,(16/01/2002),10,11,12,24,35,40,
328,(12/01/2002),5,7,14,21,23,51,
327,(09/01/2002),29,32,33,38,46,48,
326,(05/01/2002),21,23,40,44,51,52,
325,(29/12/2001),1,3,4,21,23,53,
324,(22/12/2001),8,15,22,25,30,47,
323,(19/12/2001),26,31,33,40,49,54,
322,(15/12/2001),11,18,29,44,47,56,
321,(12/12/2001),4,11,31,32,48,49,
320,(08/12/2001),20,22,27,47,50,53,
319,(05/12/2001),12,16,17,19,23,48,
318,(01/12/2001),3,19,20,31,40,53,
317,(28/11/2001),16,20,27,30,35,48,
316,(24/11/2001),6,24,28,43,51,56,
315,(21/11/2001),12,21,22,28,43,50,
314,(17/11/2001),5,32,34,37,40,58,
313,(14/11/2001),14,16,24,37,38,53,
312,(10/11/2001),14,23,30,41,47,50,
311,(07/11/2001),22,24,30,32,38,41,
310,(03/11/2001),2,14,28,29,31,32,
309,(31/10/2001),4,11,25,39,50,55,
308,(27/10/2001),4,11,25,29,39,55,
307,(24/10/2001),13,16,17,26,41,44,
306,(20/10/2001),19,30,41,47,56,57,
305,(17/10/2001),5,11,27,38,53,60,
304,(13/10/2001),7,11,34,41,42,59,
303,(10/10/2001),7,13,17,30,37,47,
302,(06/10/2001),12,25,30,40,41,60,
301,(03/10/2001),9,26,48,49,57,58,
300,(29/09/2001),24,27,28,38,41,57,
299,(26/09/2001),2,5,7,33,49,53,
298,(22/09/2001),5,22,23,24,34,60,
297,(19/09/2001),1,20,28,33,36,41,
296,(15/09/2001),3,20,42,46,51,52,
295,(12/09/2001),7,12,24,31,44,50,
294,(08/09/2001),22,25,28,41,45,57,
293,(05/09/2001),5,6,7,12,28,35,
292,(01/09/2001),13,23,24,34,45,53,
291,(29/08/2001),5,16,17,18,22,41,
290,(25/08/2001),7,25,26,30,40,57,
289,(22/08/2001),6,7,20,25,30,36,
288,(18/08/2001),6,9,11,17,18,50,
287,(15/08/2001),3,13,25,33,47,60,
286,(11/08/2001),29,35,37,44,47,56,
285,(08/08/2001),12,32,37,41,50,56,
284,(04/08/2001),7,8,14,30,32,36,
283,(01/08/2001),25,28,34,42,48,54,
282,(28/07/2001),9,14,23,24,33,36,
281,(21/07/2001),5,11,31,38,47,53,
280,(14/07/2001),5,16,20,25,30,58,
279,(07/07/2001),4,23,31,47,58,59,
278,(30/06/2001),10,15,18,22,31,55,
277,(23/06/2001),4,26,38,40,52,56,
276,(16/06/2001),22,39,45,53,57,59,
275,(09/06/2001),16,19,30,37,38,48,
274,(02/06/2001),11,13,18,26,39,47,
273,(26/05/2001),10,17,23,27,47,52,
272,(19/05/2001),9,10,24,36,56,58,
271,(12/05/2001),14,24,26,29,31,54,
270,(05/05/2001),5,9,27,35,40,45,
269,(28/04/2001),17,18,19,25,49,52,
268,(21/04/2001),5,6,10,21,33,47,
267,(14/04/2001),1,8,45,46,55,58,
266,(07/04/2001),2,23,38,46,48,54,
265,(31/03/2001),7,16,34,41,50,53,
264,(24/03/2001),1,5,13,25,31,33,
263,(17/03/2001),8,9,26,43,50,53,
262,(10/03/2001),11,20,48,53,58,60,
261,(03/03/2001),5,16,20,30,54,56,
260,(24/02/2001),4,6,33,43,59,60,
259,(17/02/2001),13,15,20,33,43,58,
258,(10/02/2001),7,12,50,54,55,60,
257,(03/02/2001),1,4,5,19,28,34,
256,(27/01/2001),2,21,26,32,34,52,
255,(20/01/2001),16,19,20,32,44,55,
254,(13/01/2001),1,4,21,22,30,56,
253,(06/01/2001),11,12,24,37,44,56,
252,(30/12/2000),4,17,26,32,51,54,
251,(23/12/2000),15,23,30,34,49,55,
250,(16/12/2000),7,25,41,42,43,55,
249,(09/12/2000),21,36,40,49,54,55,
248,(02/12/2000),16,32,34,35,41,56,
247,(25/11/2000),3,10,23,30,34,46,
246,(18/11/2000),2,16,32,37,43,57,
245,(11/11/2000),8,27,44,51,53,60,
244,(04/11/2000),19,24,33,47,50,60,
243,(28/10/2000),11,16,20,23,32,47,
242,(21/10/2000),4,7,21,22,28,56,
241,(14/10/2000),11,31,35,40,56,57,
240,(07/10/2000),25,28,38,41,57,59,
239,(30/09/2000),6,21,33,44,46,47,
238,(23/09/2000),9,13,15,37,41,42,
237,(16/09/2000),7,31,36,45,56,57,
236,(09/09/2000),10,25,50,52,57,60,
235,(02/09/2000),2,22,29,31,41,55,
234,(26/08/2000),15,25,41,42,45,54,
233,(19/08/2000),3,7,24,32,36,45,
232,(12/08/2000),19,22,29,37,41,59,
231,(05/08/2000),16,27,36,42,44,59,
230,(29/07/2000),8,40,41,44,53,56,
229,(22/07/2000),11,13,21,33,39,45,
228,(15/07/2000),13,16,40,43,45,59,
227,(08/07/2000),11,26,27,37,42,48,
226,(01/07/2000),1,2,38,49,50,59,
225,(24/06/2000),2,4,16,21,37,58,
224,(17/06/2000),7,16,18,20,21,44,
223,(10/06/2000),2,6,22,24,28,58,
222,(03/06/2000),5,19,30,48,52,55,
221,(27/05/2000),13,27,43,50,54,58,
220,(20/05/2000),13,14,36,53,55,60,
219,(13/05/2000),23,26,28,36,42,49,
218,(06/05/2000),12,17,40,42,47,54,
217,(29/04/2000),3,27,32,45,49,51,
216,(22/04/2000),14,18,30,35,42,59,
215,(15/04/2000),7,28,37,46,53,58,
214,(08/04/2000),6,12,30,31,35,50,
213,(01/04/2000),3,9,23,30,32,35,
212,(25/03/2000),6,15,29,45,57,59,
211,(18/03/2000),10,20,33,40,45,50,
210,(11/03/2000),20,32,37,38,48,58,
209,(04/03/2000),13,21,26,32,41,52,
208,(26/02/2000),15,23,24,25,47,57,
207,(19/02/2000),3,7,19,24,53,55,
206,(12/02/2000),18,20,26,34,51,56,
205,(05/02/2000),26,32,40,43,46,54,
204,(29/01/2000),29,31,39,41,51,58,
203,(22/01/2000),11,19,29,44,47,55,
202,(15/01/2000),12,24,44,45,49,53,
201,(08/01/2000),5,20,22,30,35,55,
200,(31/12/1999),12,15,19,34,44,51,
199,(24/12/1999),10,16,37,50,52,57,
198,(18/12/1999),1,8,18,23,35,40,
197,(11/12/1999),5,12,15,19,29,52,
196,(04/12/1999),7,9,14,17,24,32,
195,(27/11/1999),3,9,17,32,37,44,
194,(20/11/1999),25,28,32,33,42,43,
193,(13/11/1999),4,11,12,19,43,49,
192,(06/11/1999),1,26,28,41,54,60,
191,(31/10/1999),1,3,5,23,41,58,
190,(24/10/1999),5,10,21,32,40,42,
189,(16/10/1999),4,15,31,38,41,53,
188,(10/10/1999),17,27,34,42,43,46,
187,(02/10/1999),6,36,41,44,48,58,
186,(25/09/1999),14,23,24,25,26,51,
185,(18/09/1999),17,22,43,46,55,59,
184,(11/09/1999),9,16,21,34,41,60,
183,(04/09/1999),2,7,11,16,40,44,
182,(28/08/1999),3,5,10,28,46,60,
181,(21/08/1999),1,27,33,35,51,55,
180,(14/08/1999),6,23,29,39,51,60,
179,(07/08/1999),5,6,23,26,27,53,
178,(31/07/1999),5,15,19,26,27,33,
177,(24/07/1999),22,35,38,39,41,59,
176,(17/07/1999),1,3,4,28,45,53,
175,(10/07/1999),1,10,13,20,42,50,
174,(03/07/1999),11,22,23,36,52,59,
173,(26/06/1999),17,28,29,42,49,50,
172,(19/06/1999),10,14,26,35,36,49,
171,(12/06/1999),4,27,40,43,46,54,
170,(05/06/1999),7,41,46,51,55,58,
169,(29/05/1999),1,13,21,37,51,52,
168,(22/05/1999),2,9,31,35,45,50,
167,(15/05/1999),1,11,28,33,38,48,
166,(08/05/1999),12,13,22,57,59,60,
165,(01/05/1999),10,19,23,35,39,56,
164,(24/04/1999),4,10,14,19,28,44,
163,(17/04/1999),8,27,36,41,53,56,
162,(10/04/1999),21,23,33,38,48,51,
161,(03/04/1999),6,25,30,37,39,41,
160,(27/03/1999),2,13,42,52,54,58,
159,(20/03/1999),9,11,16,35,50,58,
158,(13/03/1999),4,14,17,43,51,58,
157,(06/03/1999),4,13,17,21,41,44,
156,(27/02/1999),17,23,42,49,52,55,
155,(20/02/1999),12,30,32,35,43,44,
154,(13/02/1999),8,10,24,33,45,48,
153,(06/02/1999),2,30,31,42,45,47,
152,(30/01/1999),5,12,15,29,51,58,
151,(23/01/1999),3,16,20,43,52,56,
150,(16/01/1999),12,44,50,52,54,55,
149,(09/01/1999),7,11,20,28,45,48,
